Column Name,Human-Readable Name,Data File Name,Data File Description,Component,Doc URL
LBD17HLC,17α-hydroxyprogesterone Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBD17HLC
LBXAND,Androstenedione (ng/dL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXAND
LBDANDSI,Androstenedione (nmol/L),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDANDSI
LBDANDLC,Androstenedione Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDANDLC
LBXAMH,Anti-Mullerian hormone (ng/mL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXAMH
LBDAMHSI,Anti-Mullerian hormone (pmol/L),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDAMHSI
LBDAMHLC,Anti-Mullerian hormone Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDAMHLC
LBXDHE,Dehydroepiandrosterone sulfate (µg/dL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXDHE
LBDDHESI,Dehydroepiandrosterone sulfate (µmol/L),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDDHESI
LBDDHELC,Dehydroepiandrosterone sulfate Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDDHELC
LBXEST,Estradiol (pg/mL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXEST
LBDESTSI,Estradiol (pmol/L),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDESTSI
LBDESTLC,Estradiol Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDESTLC
LBXESO,Estrone (ng/dL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXESO
LBDESOSI,Estrone (pmol/L),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDESOSI
LBDESOLC,Estrone Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDESOLC
LBXES1,Estrone Sulfate (pg/mL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXES1
LBDES1SI,Estrone Sulfate (pmol/L),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDES1SI
LBDES1LC,Estrone Sulfate Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDES1LC
LBXFSH,Follicle Stimulating Hormone (mIU/mL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXFSH
LBDFSHLC,Follicle Stimulating Hormone Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDFSHLC
LBXLUH,Luteinizing Hormone (mIU/mL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXLUH
LBDLUHLC,Luteinizing Hormone Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDLUHLC
LBXPG4,Progesterone (ng/dL),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXPG4
LBDPG4SI,Progesterone (nmol/L),TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDPG4SI
LBDPG4LC,Progesterone Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDPG4LC
LBXSHBG,"Sex Hormone Binding Globulin (SHBG, nmol/L)",TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXSHBG
LBDSHGLC,Sex Hormone Binding Globulin Comment Code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDSHGLC
LBXTST,"Testosterone, total (ng/dL)",TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBXTST
LBDTSTSI,"Testosterone, total (nmol/L)",TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDTSTSI
LBDTSTLC,Testosterone comment code,TST_L,Sex Steroid Hormone Panel - Serum,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/TST_L.htm#LBDTSTLC
URXPREG,Urine Pregnancy Result,UCPREG_L,Urine Pregnancy Test,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/UCPREG_L.htm#URXPREG
LBXVIDMS,25-hydroxyvitamin D2 + D3,VID_L,Vitamin D,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VID_L.htm#LBXVIDMS
LBDVIDLC,25-hydroxyvitamin D2 + D3 comment code,VID_L,Vitamin D,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VID_L.htm#LBDVIDLC
LBXVD2MS,25-hydroxyvitamin D2 (nmol/L),VID_L,Vitamin D,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VID_L.htm#LBXVD2MS
LBDVD2LC,25-hydroxyvitamin D2 comment code,VID_L,Vitamin D,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VID_L.htm#LBDVD2LC
LBXVD3MS,25-hydroxyvitamin D3 (nmol/L),VID_L,Vitamin D,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VID_L.htm#LBXVD3MS
LBDVD3LC,25-hydroxyvitamin D3 comment code,VID_L,Vitamin D,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VID_L.htm#LBDVD3LC
LBXVE3MS,epi-25-hydroxyvitamin D3 (nmol/L),VID_L,Vitamin D,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VID_L.htm#LBXVE3MS
LBDVE3LC,epi-25-hydroxyvitamin D3 comment code,VID_L,Vitamin D,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VID_L.htm#LBDVE3LC
WTSVOC2Y,VOC Subsample Weight,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#WTSVOC2Y
LBX2DF,"Blood 2,5-Dimethylfuran (ng/mL)",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBX2DF
LBD2DFLC,"Blood 2,5-Dimethylfuran Comment Code",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBD2DFLC
LBXV06,Blood Hexane (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXV06
LBDV06LC,Blood Hexane Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDV06LC
LBXV07N,Blood Heptane (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXV07N
LBDV07LC,Blood Heptane Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDV07LC
LBXV08N,Blood Octane (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXV08N
LBDV08LC,Blood Octane Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDV08LC
LBXV1D,"Blood 1,2-Dichlorobenzene (ng/mL)",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXV1D
LBDV1DLC,"Blood 1,2-Dichlorobenzene Comment Code",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDV1DLC
LBXV2A,"Blood 1,2-Dichloroethane (ng/mL)",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXV2A
LBDV2ALC,"Blood 1,2-Dichloroethane Comment Code",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDV2ALC
LBXV3B,"Blood 1,3-Dichlorobenzene (ng/mL)",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXV3B
LBDV3BLC,"Blood 1,3-Dichlorobenzene Comment Code",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDV3BLC
LBXV4C,Blood Tetrachloroethene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXV4C
LBDV4CLC,Blood Tetrachloroethene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDV4CLC
LBXVAPN,Blood a-pinene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVAPN
LBDVAPLC,Blood a-pinene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVAPLC
LBXVBF,Blood Bromoform (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVBF
LBDVBFLC,Blood Bromoform Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVBFLC
LBXVBM,Blood Bromodichloromethane (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVBM
LBDVBMLC,Blood Bromodichloromethane Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVBMLC
LBXVBZ,Blood Benzene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVBZ
LBDVBZLC,Blood Benzene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVBZLC
LBXVBZN,Blood Benzonitrile (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVBZN
LBDVZBLC,Blood Benzonitrile Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVZBLC
LBXVC6,Blood Cyclohexane (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVC6
LBDVC6LC,Blood Cyclohexane Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVC6LC
LBXVCB,Blood Chlorobenzene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVCB
LBDVCBLC,Blood Chlorobenzene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVCBLC
LBXVCF,Blood Chloroform (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVCF
LBDVCFLC,Blood Chloroform Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVCFLC
LBXVCM,Blood Dibromochloromethane (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVCM
LBDVCMLC,Blood Dibromochloromethane Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVCMLC
LBXVCT,Blood Carbon Tetrachloride (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVCT
LBDVCTLC,Blood Carbon Tetrachloride Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVCTLC
LBXVDB,"Blood 1,4-Dichlorobenzene (ng/mL)",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVDB
LBDVDBLC,"Blood 1,4-Dichlorobenzene Comment Code",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVDBLC
LBXVDEE,Blood Diethyl Ether (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVDEE
LBDVEELC,Blood Diethyl Ether Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVEELC
LBXVEA,Blood Ethyl Acetate (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVEA
LBDVEALC,Blood Ethyl Acetate Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVEALC
LBXVEB,Blood Ethylbenzene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVEB
LBDVEBLC,Blood Ethylbenzene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVEBLC
LBXVEC,Blood Chloroethane (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVEC
LBDVECLC,Blood Chloroethane Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVECLC
LBXVFN,Blood Furan (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVFN
LBDVFNLC,Blood Furan Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVFNLC
LBXVIBN,Blood Isobutyronitrile (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVIBN
LBDVIBLC,Blood Isobutyronitrile Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVIBLC
LBXVIPB,Blood Isopropylbenzene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVIPB
LBDVIPLC,Blood Isopropylbenzene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVIPLC
LBXVMC,Blood Methylene Chloride (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVMC
LBDVMCLC,Blood Methylene Chloride Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVMCLC
LBXVMCP,Blood Methylcyclopentane (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVMCP
LBDVMPLC,Blood Methylcyclopentane Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVMPLC
LBXVME,Blood Methyl-tert-butyl ether (MTBE) (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVME
LBDVMELC,Blood Methyl-tert-butyl ether (MTBE) Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVMELC
LBXVMIK,Blood Methyl Isobutyl Ketone (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVMIK
LBDVMKLC,Blood Methyl Isobutyl Ketone Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVMKLC
LBXVOX,Blood o-Xylene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVOX
LBDVOXLC,Blood o-Xylene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVOXLC
LBXVST,Blood Styrene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVST
LBDVSTLC,Blood Styrene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVSTLC
LBXVTC,Blood Trichloroethene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVTC
LBDVTCLC,Blood Trichloroethene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVTCLC
LBXVTE,"Blood 1,1,1-Trichloroethane (ng/mL)",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVTE
LBDVTELC,"Blood 1,1,1-Trichloroethane Comment Code",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVTELC
LBXVTHF,Blood Tetrahydrofuran (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVTHF
LBDVHTLC,Blood Tetrahydrofuran Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVHTLC
LBXVTO,Blood Toluene (ng/mL),VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVTO
LBDVTOLC,Blood Toluene Comment Code,VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBDVTOLC
LBXVTP,"Blood 1,2,3-Trichloropropane (ng/mL)",VOCWB_L,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,Laboratory,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/VOCWB_L.htm#LBXVTP
